College Name,Fees,Average Package,Highest Package,Rating,Ranking,Main Link,Reviews Link
"Department of Technology, Savitribai Phule Pune University, Pune","₹ 2,40,000","₹ 2,70,000","₹ 6,00,000",3.5 / 5,N/A,https://collegedunia.com/college/63446-department-of-technology-savitribai-phule-pune-university-pune,https://collegedunia.com/college/63446-department-of-technology-savitribai-phule-pune-university-pune/reviews
"Rathinam Group Of Institutions, Coimbatore","₹ 20,000","₹ 6,00,000","₹ 58,00,000",N/A,N/A,https://collegedunia.com/college/65074-rathinam-group-of-institutions-coimbatore,https://collegedunia.com/college/65074-rathinam-group-of-institutions-coimbatore/reviews
"Sri Ranganathar Institute of Engineering & Technology - [SRIET], Coimbatore","₹ 55,000",N/A,N/A,4.4 / 5,#140 th / 314 in India 2024,https://collegedunia.com/college/57730-sri-ranganathar-institute-of-engineering-and-technology-sriet-coimbatore,https://collegedunia.com/college/57730-sri-ranganathar-institute-of-engineering-and-technology-sriet-coimbatore/reviews
"Excel Group of Institutions, Namakkal","₹ 55,000",N/A,N/A,3.6 / 5,N/A,https://collegedunia.com/college/28163-excel-group-of-institutions-namakkal,https://collegedunia.com/college/28163-excel-group-of-institutions-namakkal/reviews
"Education Institute of Management & Engineering studies - [EIMES], New Delhi","₹ 25,200",N/A,N/A,2.7 / 5,N/A,https://collegedunia.com/college/13434-education-institute-of-management-and-engineering-studies-eimes-new-delhi,https://collegedunia.com/college/13434-education-institute-of-management-and-engineering-studies-eimes-new-delhi/reviews
"Asian Institute of Management and Technology - [AIMT], New Delhi","₹ 2,70,000","₹ 15,00,000",N/A,3.9 / 5,N/A,https://collegedunia.com/college/12896-asian-institute-of-management-and-technology-aimt-new-delhi,https://collegedunia.com/college/12896-asian-institute-of-management-and-technology-aimt-new-delhi/reviews
"Mount Zion College of Aircraft Maintenance Engineering, Pathanamthitta",--,N/A,N/A,N/A,N/A,https://collegedunia.com/college/7183-mount-zion-college-of-aircraft-maintenance-engineering-pathanamthitta,https://collegedunia.com/college/7183-mount-zion-college-of-aircraft-maintenance-engineering-pathanamthitta/reviews
"Siddhi Vinayak Engineering and Management College, Alwar","₹ 84,500",N/A,N/A,4.9 / 5,N/A,https://collegedunia.com/college/15132-siddhi-vinayak-engineering-and-management-college-alwar,https://collegedunia.com/college/15132-siddhi-vinayak-engineering-and-management-college-alwar/reviews
"Dr. M.G.R. Educational and Research Institute, Chennai","₹ 80,000",N/A,N/A,3.9 / 5,#151 th / 300 in India 2025,https://collegedunia.com/university/25877-dr-mgr-educational-and-research-institute-chennai,https://collegedunia.com/university/25877-dr-mgr-educational-and-research-institute-chennai/reviews
"Hindustan Institute of Technology and Science - [HITS], Chennai","₹ 2,30,000","₹ 5,00,000","₹ 4,70,00,000",3.3 / 5,#64 th / 269 in India 2025,https://collegedunia.com/university/25879-hindustan-institute-of-technology-and-science-hits-chennai,https://collegedunia.com/university/25879-hindustan-institute-of-technology-and-science-hits-chennai/reviews
"IKGPTU Campus, Bhikhiwind","₹ 1,26,200",N/A,N/A,N/A,N/A,https://collegedunia.com/college/58431-ikgptu-campus-bhikhiwind,https://collegedunia.com/college/58431-ikgptu-campus-bhikhiwind/reviews
"Sri Belimatha Mahasamsthana Institute of Technology - [SBMSIT], Bangalore","₹ 4,49,640",N/A,N/A,N/A,N/A,https://collegedunia.com/college/15207-sri-belimatha-mahasamsthana-institute-of-technology-sbmsit-bangalore,https://collegedunia.com/college/15207-sri-belimatha-mahasamsthana-institute-of-technology-sbmsit-bangalore/reviews
"Karpagam Academy of Higher Education - [KAHE], Coimbatore","₹ 4,50,000",N/A,N/A,4 / 5,N/A,https://collegedunia.com/university/25884-karpagam-academy-of-higher-education-kahe-coimbatore,https://collegedunia.com/university/25884-karpagam-academy-of-higher-education-kahe-coimbatore/reviews
"Sonepat Hindu Educational and Charitable Society, Sonepat",--,N/A,N/A,N/A,N/A,https://collegedunia.com/college/27762-sonepat-hindu-educational-and-charitable-society-sonepat,https://collegedunia.com/college/27762-sonepat-hindu-educational-and-charitable-society-sonepat/reviews
"Annamalai University - [AU], Chidambaram","₹ 51,540",N/A,N/A,3.7 / 5,#201 th / 300 in India 2025,https://collegedunia.com/university/25868-annamalai-university-au-chidambaram,https://collegedunia.com/university/25868-annamalai-university-au-chidambaram/reviews
"GK Bharad Institute of Engineering, Rajkot","₹ 67,000",N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/college/13502-gk-bharad-institute-of-engineering-rajkot,https://collegedunia.com/college/13502-gk-bharad-institute-of-engineering-rajkot/reviews
"SJ College of Engineering and Technology - [SJCET], Jaipur","₹ 2,80,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/14826-sj-college-of-engineering-and-technology-sjcet-jaipur,https://collegedunia.com/college/14826-sj-college-of-engineering-and-technology-sjcet-jaipur/reviews
"Royal Academy for Technical Education - [RATE], Bangalore","₹ 4,49,640",N/A,N/A,N/A,N/A,https://collegedunia.com/college/14790-royal-academy-for-technical-education-rate-bangalore,https://collegedunia.com/college/14790-royal-academy-for-technical-education-rate-bangalore/reviews
"Center for Civil Aviation Training - [CCAT], New Delhi",--,N/A,N/A,2.2 / 5,N/A,https://collegedunia.com/college/7090-center-for-civil-aviation-training-ccat-new-delhi,https://collegedunia.com/college/7090-center-for-civil-aviation-training-ccat-new-delhi/reviews
"Narsee Monjee Institute of Management Studies - [NMIMS], Chandigarh","₹ 2,75,000","₹ 6,50,000","₹ 22,00,000",3.9 / 5,N/A,https://collegedunia.com/university/63147-narsee-monjee-institute-of-management-studies-nmims-chandigarh,https://collegedunia.com/university/63147-narsee-monjee-institute-of-management-studies-nmims-chandigarh/reviews
"RIMT University, School of Engineering - [SOE], Gobindgarh","₹ 1,93,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/57327-rimt-university-school-of-engineering-soe-gobindgarh,https://collegedunia.com/college/57327-rimt-university-school-of-engineering-soe-gobindgarh/reviews
"Techno Engineering College - [TEC], Indore","₹ 45,600",N/A,N/A,3.3 / 5,N/A,https://collegedunia.com/college/28605-techno-engineering-college-tec-indore,https://collegedunia.com/college/28605-techno-engineering-college-tec-indore/reviews
"Khatu Shyam Institute of Management and Technology - [KSIMT], New Delhi","₹ 60,500",N/A,N/A,3 / 5,N/A,https://collegedunia.com/college/2417-khatu-shyam-institute-of-management-and-technology-ksimt-new-delhi,https://collegedunia.com/college/2417-khatu-shyam-institute-of-management-and-technology-ksimt-new-delhi/reviews
"Sri Vinayaka Group of Institutions  -[SVGI], Kolar","₹ 4,49,640",N/A,N/A,2 / 5,N/A,https://collegedunia.com/college/59532-sri-vinayaka-group-of-institutions-svgi-kolar,https://collegedunia.com/college/59532-sri-vinayaka-group-of-institutions-svgi-kolar/reviews
"HRIT University, Ghaziabad","₹ 1,25,750",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/university/13694-hrit-university-ghaziabad,https://collegedunia.com/university/13694-hrit-university-ghaziabad/reviews
"Subharti Institute of Technology and Engineering - [SITE], Meerut","₹ 1,43,000","₹ 3,50,000","₹ 22,00,000",4.2 / 5,#119 th / 200 in India 2025,https://collegedunia.com/college/15124-subharti-institute-of-technology-and-engineering-site-meerut,https://collegedunia.com/college/15124-subharti-institute-of-technology-and-engineering-site-meerut/reviews
"Tamilnadu College of Engineering - [TNCE], Coimbatore","₹ 55,000","₹ 12,00,000",N/A,3.3 / 5,#169 th / 314 in India 2024,https://collegedunia.com/college/15433-tamilnadu-college-of-engineering-tnce-coimbatore,https://collegedunia.com/college/15433-tamilnadu-college-of-engineering-tnce-coimbatore/reviews
"Prathyusha Engineering College - [PEC], Thiruvallur","₹ 3,48,000","₹ 3,60,000","₹ 22,00,000",4.1 / 5,#57 th / 170 in India 2023,https://collegedunia.com/college/14591-prathyusha-engineering-college-pec-thiruvallur,https://collegedunia.com/college/14591-prathyusha-engineering-college-pec-thiruvallur/reviews
"Park College of Engineering and Technology - [PCET], Coimbatore","₹ 2,00,000","₹ 2,50,000","₹ 3,20,000",3.5 / 5,#180 th / 314 in India 2024,https://collegedunia.com/college/24346-park-college-of-engineering-and-technology-pcet-coimbatore,https://collegedunia.com/college/24346-park-college-of-engineering-and-technology-pcet-coimbatore/reviews
"Meenakshi College of Engineering, Chennai","₹ 2,00,000","₹ 5,00,000",N/A,3.7 / 5,#47 th / 173 in India 2024,https://collegedunia.com/college/14314-meenakshi-college-of-engineering-chennai,https://collegedunia.com/college/14314-meenakshi-college-of-engineering-chennai/reviews
"Bharath Institute of Higher Education and Research, College of Engineering, Chennai","₹ 2,06,000","₹ 4,50,000","₹ 47,50,000",3.9 / 5,#16 th / 166 in India 2023,https://collegedunia.com/college/57165-bharath-institute-of-higher-education-and-research-college-of-engineering-chennai,https://collegedunia.com/college/57165-bharath-institute-of-higher-education-and-research-college-of-engineering-chennai/reviews
"Academy of Maritime Education and Training University - [AMET], Chennai","₹ 1,85,000",N/A,N/A,3.9 / 5,#205 th / 286 in India 2025,https://collegedunia.com/university/25860-academy-of-maritime-education-and-training-university-amet-chennai,https://collegedunia.com/university/25860-academy-of-maritime-education-and-training-university-amet-chennai/reviews
"Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya - [SCSVMV University], Kanchipuram","₹ 1,55,000","₹ 10,00,000",N/A,3.7 / 5,N/A,https://collegedunia.com/university/25899-sri-chandrasekharendra-saraswathi-viswa-mahavidyalaya-scsvmv-university-kanchipuram,https://collegedunia.com/university/25899-sri-chandrasekharendra-saraswathi-viswa-mahavidyalaya-scsvmv-university-kanchipuram/reviews
"Saveetha School of Engineering - [SSE], Chennai","₹ 4,60,000","₹ 5,36,000","₹ 34,00,000",4 / 5,#109 th / 254 in India 2020,https://collegedunia.com/college/56310-saveetha-school-of-engineering-sse-chennai,https://collegedunia.com/college/56310-saveetha-school-of-engineering-sse-chennai/reviews
"Aarupadai Veedu Institute of Technology - [AVIT], Chennai","₹ 2,17,500","₹ 8,50,000",N/A,3.8 / 5,#58 th / 173 in India 2024,https://collegedunia.com/college/12697-aarupadai-veedu-institute-of-technology-avit-chennai,https://collegedunia.com/college/12697-aarupadai-veedu-institute-of-technology-avit-chennai/reviews
"Al  Ameen Engineering College, Erode","₹ 3,48,000","₹ 8,00,000",N/A,3.5 / 5,N/A,https://collegedunia.com/college/12763-al-ameen-engineering-college-erode,https://collegedunia.com/college/12763-al-ameen-engineering-college-erode/reviews
"JSPM University, Pune","₹ 1,24,500","₹ 3,50,000","₹ 45,00,000",4 / 5,N/A,https://collegedunia.com/university/64202-jspm-university-pune,https://collegedunia.com/university/64202-jspm-university-pune/reviews
"JSPM's Imperial College of Engineering and Research - [ICOER], Pune","₹ 90,000",N/A,N/A,4 / 5,N/A,https://collegedunia.com/college/13778-jspms-imperial-college-of-engineering-and-research-icoer-pune,https://collegedunia.com/college/13778-jspms-imperial-college-of-engineering-and-research-icoer-pune/reviews
"Shree Venkateshwara HiTech Engineering College, Gobichettipalayam","₹ 3,48,000","₹ 3,50,000","₹ 12,00,000",4.3 / 5,N/A,https://collegedunia.com/college/15063-shree-venkateshwara-hitech-engineering-college-gobichettipalayam,https://collegedunia.com/college/15063-shree-venkateshwara-hitech-engineering-college-gobichettipalayam/reviews
"College of Engineering and Technology, Akola","₹ 1,20,531",N/A,N/A,3.7 / 5,N/A,https://collegedunia.com/college/28528-college-of-engineering-and-technology-akola,https://collegedunia.com/college/28528-college-of-engineering-and-technology-akola/reviews
"Mahendra Institute of Engineering and Technology, Namakkal","₹ 3,48,000",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/14227-mahendra-institute-of-engineering-and-technology-namakkal,https://collegedunia.com/college/14227-mahendra-institute-of-engineering-and-technology-namakkal/reviews
"PR Engineering College - [PREC], Thanjavur","₹ 3,48,000",N/A,N/A,3.3 / 5,#194 th / 314 in India 2024,https://collegedunia.com/college/28807-pr-engineering-college-prec-thanjavur,https://collegedunia.com/college/28807-pr-engineering-college-prec-thanjavur/reviews
"Rashtrasant Tukadoji Maharaj Nagpur University - [RTMNU], Nagpur","₹ 33,600",N/A,N/A,3.8 / 5,#136 th / 300 in India 2021,https://collegedunia.com/university/25721-rashtrasant-tukadoji-maharaj-nagpur-university-rtmnu-nagpur,https://collegedunia.com/university/25721-rashtrasant-tukadoji-maharaj-nagpur-university-rtmnu-nagpur/reviews
"Bells Institute of Management & Technology, Shimla","₹ 74,700",N/A,N/A,3.4 / 5,N/A,https://collegedunia.com/college/13014-bells-institute-of-management-and-technology-shimla,https://collegedunia.com/college/13014-bells-institute-of-management-and-technology-shimla/reviews
"Women’s Engineering College, Pondicherry","₹ 43,500",N/A,N/A,N/A,N/A,https://collegedunia.com/college/65128-womens-engineering-college-pondicherry,https://collegedunia.com/college/65128-womens-engineering-college-pondicherry/reviews
"Assam Institute of Technology - [AIT], Guwahati",--,N/A,N/A,4.4 / 5,N/A,https://collegedunia.com/college/17262-assam-institute-of-technology-ait-guwahati,https://collegedunia.com/college/17262-assam-institute-of-technology-ait-guwahati/reviews
"Mind Power University, Nainital","₹ 1,50,000",N/A,N/A,5 / 5,N/A,https://collegedunia.com/university/64970-mind-power-university-nainital,https://collegedunia.com/university/64970-mind-power-university-nainital/reviews
"KLR Group of Institutions, Kothagudem","₹ 60,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/27935-klr-group-of-institutions-kothagudem,https://collegedunia.com/college/27935-klr-group-of-institutions-kothagudem/reviews
"Shekhawati Institute of Technology, Jaipur","₹ 77,500",N/A,N/A,1.4 / 5,N/A,https://collegedunia.com/college/57353-shekhawati-institute-of-technology-jaipur,https://collegedunia.com/college/57353-shekhawati-institute-of-technology-jaipur/reviews
"Aarya - Veer College of Engineering & Technology, Rajkot",--,N/A,N/A,N/A,N/A,https://collegedunia.com/college/59184-aarya-veer-college-of-engineering-and-technology-rajkot,https://collegedunia.com/college/59184-aarya-veer-college-of-engineering-and-technology-rajkot/reviews
"Sanjivani University, Ahmednagar","₹ 1,60,000","₹ 5,50,000","₹ 27,00,000",4.4 / 5,N/A,https://collegedunia.com/university/64851-sanjivani-university-ahmednagar,https://collegedunia.com/university/64851-sanjivani-university-ahmednagar/reviews
"Shreemati Nathibai Damodar Thackersey Women's University - [SNDT], Mumbai","₹ 1,69,600",N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/university/25724-shreemati-nathibai-damodar-thackersey-womens-university-sndt-mumbai,https://collegedunia.com/university/25724-shreemati-nathibai-damodar-thackersey-womens-university-sndt-mumbai/reviews
"Vinayaka Missions University - [VMU], Salem","₹ 91,000",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/university/25913-vinayaka-missions-university-vmu-salem,https://collegedunia.com/university/25913-vinayaka-missions-university-vmu-salem/reviews
"Parul University, Quepem","₹ 1,30,000",N/A,N/A,N/A,N/A,https://collegedunia.com/university/65559-parul-university-quepem,https://collegedunia.com/university/65559-parul-university-quepem/reviews
"Himalayan Institute of Engineering and Technology, Sirmaur","₹ 75,020",N/A,N/A,3.7 / 5,N/A,https://collegedunia.com/college/13716-himalayan-institute-of-engineering-and-technology-sirmaur,https://collegedunia.com/college/13716-himalayan-institute-of-engineering-and-technology-sirmaur/reviews
"Vijayanjali Institute of Technology, Baleswar","₹ 2,40,000",N/A,N/A,4.3 / 5,N/A,https://collegedunia.com/college/28903-vijayanjali-institute-of-technology-baleswar,https://collegedunia.com/college/28903-vijayanjali-institute-of-technology-baleswar/reviews
"Dr Babasaheb Ambedkar Marathwada University - [BAMU], Aurangabad","₹ 27,426","₹ 7,00,000",N/A,3.7 / 5,N/A,https://collegedunia.com/university/25695-dr-babasaheb-ambedkar-marathwada-university-bamu-aurangabad,https://collegedunia.com/university/25695-dr-babasaheb-ambedkar-marathwada-university-bamu-aurangabad/reviews
"Gandhigram Rural Institute - [GRI], Dindigul","₹ 45,570",N/A,N/A,4.3 / 5,N/A,https://collegedunia.com/university/25878-gandhigram-rural-institute-gri-dindigul,https://collegedunia.com/university/25878-gandhigram-rural-institute-gri-dindigul/reviews
"William Carey University - [WCU], Shillong","₹ 2,05,000",N/A,N/A,4.3 / 5,N/A,https://collegedunia.com/university/25747-william-carey-university-wcu-shillong,https://collegedunia.com/university/25747-william-carey-university-wcu-shillong/reviews
"Jagran Lakecity University, School of Engineering and Technology, Bhopal","₹ 1,90,000","₹ 12,00,000",N/A,4.3 / 5,#164 th / 269 in India 2025,https://collegedunia.com/college/58674-jagran-lakecity-university-school-of-engineering-and-technology-bhopal,https://collegedunia.com/college/58674-jagran-lakecity-university-school-of-engineering-and-technology-bhopal/reviews
"RC Patel Institute of Pharmaceutical Education and Research - [RCPIPER], Shirpur","₹ 40,000","₹ 3,00,000","₹ 6,00,000",4.2 / 5,N/A,https://collegedunia.com/college/9808-rc-patel-institute-of-pharmaceutical-education-and-research-rcpiper-shirpur,https://collegedunia.com/college/9808-rc-patel-institute-of-pharmaceutical-education-and-research-rcpiper-shirpur/reviews
"Noble College of Engineering and Technology for Women - [ NETW ], Hyderabad","₹ 40,000",N/A,N/A,4.2 / 5,N/A,https://collegedunia.com/college/28825-noble-college-of-engineering-and-technology-for-women-netw-hyderabad,https://collegedunia.com/college/28825-noble-college-of-engineering-and-technology-for-women-netw-hyderabad/reviews
"Institute of Professional Studies and Research, New Delhi",--,"₹ 3,50,000","₹ 12,00,000",4.2 / 5,N/A,https://collegedunia.com/college/6821-institute-of-professional-studies-and-research-new-delhi,https://collegedunia.com/college/6821-institute-of-professional-studies-and-research-new-delhi/reviews
"Imperial Institute of Management and Technical Council, New Delhi","₹ 64,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/65081-imperial-institute-of-management-and-technical-council-new-delhi,https://collegedunia.com/college/65081-imperial-institute-of-management-and-technical-council-new-delhi/reviews
"Haribhai V. Desai College of Commerce, Arts and Science, Pune",--,N/A,N/A,3.3 / 5,N/A,https://collegedunia.com/college/56857-haribhai-v-desai-college-of-commerce-arts-and-science-pune,https://collegedunia.com/college/56857-haribhai-v-desai-college-of-commerce-arts-and-science-pune/reviews
"Alpha Arts and Science College, Chennai","₹ 75,000",N/A,N/A,4 / 5,N/A,https://collegedunia.com/college/2-alpha-arts-and-science-college-chennai,https://collegedunia.com/college/2-alpha-arts-and-science-college-chennai/reviews
"SVPES Faculty of Engineering Technology & Research, Surat","₹ 66,000",N/A,N/A,3.8 / 5,N/A,https://collegedunia.com/college/28460-svpes-faculty-of-engineering-technology-and-research-surat,https://collegedunia.com/college/28460-svpes-faculty-of-engineering-technology-and-research-surat/reviews
"PGP College of Education, Namakkal","₹ 2,00,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/56154-pgp-college-of-education-namakkal,https://collegedunia.com/college/56154-pgp-college-of-education-namakkal/reviews
"Corporate Institute of Research and Technology [CIRT], Bhopal","₹ 56,000",N/A,N/A,2.9 / 5,N/A,https://collegedunia.com/college/13278-corporate-institute-of-research-and-technology-cirt-bhopal,https://collegedunia.com/college/13278-corporate-institute-of-research-and-technology-cirt-bhopal/reviews
"Shri J. M. Sabva Institute Of Engineering & Technology - [JIET], Botad","₹ 50,700",N/A,N/A,N/A,N/A,https://collegedunia.com/college/59195-shri-j-m-sabva-institute-of-engineering-and-technology-jiet-botad,https://collegedunia.com/college/59195-shri-j-m-sabva-institute-of-engineering-and-technology-jiet-botad/reviews
"Mandsaur University, Faculty of Engineering & Technology, Mandsaur","₹ 67,950",N/A,N/A,3.2 / 5,N/A,https://collegedunia.com/college/58614-mandsaur-university-faculty-of-engineering-and-technology-mandsaur,https://collegedunia.com/college/58614-mandsaur-university-faculty-of-engineering-and-technology-mandsaur/reviews
"SSM Institute of Engineering and Technology, Dindigul","₹ 2,00,000",N/A,N/A,4 / 5,#76 th / 314 in India 2024,https://collegedunia.com/college/57737-ssm-institute-of-engineering-and-technology-dindigul,https://collegedunia.com/college/57737-ssm-institute-of-engineering-and-technology-dindigul/reviews
"Global Institute of Engineering and Technology - [GIT], Vellore","₹ 50,000","₹ 5,00,000","₹ 40,00,000",3.3 / 5,#101 th / 314 in India 2024,https://collegedunia.com/college/13558-global-institute-of-engineering-and-technology-git-vellore,https://collegedunia.com/college/13558-global-institute-of-engineering-and-technology-git-vellore/reviews
"Priyadarshini Indira Gandhi College of Engineering - [PIGCE], Nagpur","₹ 96,000","₹ 2,80,000","₹ 3,85,000",3.9 / 5,N/A,https://collegedunia.com/college/14608-priyadarshini-indira-gandhi-college-of-engineering-pigce-nagpur,https://collegedunia.com/college/14608-priyadarshini-indira-gandhi-college-of-engineering-pigce-nagpur/reviews
"GD Rungta College of Engineering and Technology - [GDRCET], Bhilai","₹ 75,100",N/A,N/A,2.6 / 5,N/A,https://collegedunia.com/college/13485-gd-rungta-college-of-engineering-and-technology-gdrcet-bhilai,https://collegedunia.com/college/13485-gd-rungta-college-of-engineering-and-technology-gdrcet-bhilai/reviews
"National Institute of Technology, Department of Humanities Social Sciences and Management, Surathkal","₹ 1,66,950",N/A,N/A,N/A,N/A,https://collegedunia.com/college/28992-national-institute-of-technology-department-of-humanities-social-sciences-and-management-surathkal,https://collegedunia.com/college/28992-national-institute-of-technology-department-of-humanities-social-sciences-and-management-surathkal/reviews
"Tripura Institute of Technology, Agartala","₹ 13,820","₹ 5,00,000","₹ 25,00,000",3.8 / 5,N/A,https://collegedunia.com/college/15494-tripura-institute-of-technology-agartala,https://collegedunia.com/college/15494-tripura-institute-of-technology-agartala/reviews
"Vinayaka Mission's Research Foundation - VMRF, Salem","₹ 90,000",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/university/62365-vinayaka-missions-research-foundation-vmrf-salem,https://collegedunia.com/university/62365-vinayaka-missions-research-foundation-vmrf-salem/reviews
"Swasthya Kalyan Group, Jaipur",--,N/A,N/A,N/A,N/A,https://collegedunia.com/university/28054-swasthya-kalyan-group-jaipur,https://collegedunia.com/university/28054-swasthya-kalyan-group-jaipur/reviews
"Mahatma Gandhi Government Engineering College - [MGGEC], Rampur","₹ 1,20,000",N/A,N/A,3.2 / 5,N/A,https://collegedunia.com/college/60493-mahatma-gandhi-government-engineering-college-mggec-rampur,https://collegedunia.com/college/60493-mahatma-gandhi-government-engineering-college-mggec-rampur/reviews
"Himachal Institute of Technology, Sirmaur",--,N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/college/13715-himachal-institute-of-technology-sirmaur,https://collegedunia.com/college/13715-himachal-institute-of-technology-sirmaur/reviews
"Akal College of Engineering and Technology, Sirmaur","₹ 1,18,000","₹ 2,70,000","₹ 3,00,000",N/A,N/A,https://collegedunia.com/college/57104-akal-college-of-engineering-and-technology-sirmaur,https://collegedunia.com/college/57104-akal-college-of-engineering-and-technology-sirmaur/reviews
"Green Hills Engineering College, Solan","₹ 80,700",N/A,N/A,3 / 5,N/A,https://collegedunia.com/college/13638-green-hills-engineering-college-solan,https://collegedunia.com/college/13638-green-hills-engineering-college-solan/reviews
"RVS Technical Campus, Coimbatore","₹ 50,000",N/A,N/A,3.5 / 5,#185 th / 314 in India 2024,https://collegedunia.com/college/28719-rvs-technical-campus-coimbatore,https://collegedunia.com/college/28719-rvs-technical-campus-coimbatore/reviews
"Karpaga Vinayaga College of Engineering and Technology - [KVCET], Chennai","₹ 3,48,000",N/A,N/A,3.7 / 5,#98 th / 314 in India 2024,https://collegedunia.com/college/13984-karpaga-vinayaga-college-of-engineering-and-technology-kvcet-chennai,https://collegedunia.com/college/13984-karpaga-vinayaga-college-of-engineering-and-technology-kvcet-chennai/reviews
"Aalim Muhammed Salegh College of Engineering - [AALIMEC], Chennai","₹ 55,000","₹ 2,50,000","₹ 6,50,000",4 / 5,#82 th / 175 in India 2025,https://collegedunia.com/college/12695-aalim-muhammed-salegh-college-of-engineering-aalimec-chennai,https://collegedunia.com/college/12695-aalim-muhammed-salegh-college-of-engineering-aalimec-chennai/reviews
"Cape Institute of Technology - [CAPE], Tirunelveli","₹ 25,000",N/A,N/A,3.9 / 5,#253 th / 314 in India 2024,https://collegedunia.com/college/13161-cape-institute-of-technology-cape-tirunelveli,https://collegedunia.com/college/13161-cape-institute-of-technology-cape-tirunelveli/reviews
"North India Institute of Technology - [NIIT], Najibabad","₹ 2,44,800",N/A,N/A,4 / 5,N/A,https://collegedunia.com/college/63324-north-india-institute-of-technology-niit-najibabad,https://collegedunia.com/college/63324-north-india-institute-of-technology-niit-najibabad/reviews
"Rajiv Gandhi College of Engineering and Research - [RGCER], Nagpur","₹ 1,00,000","₹ 2,87,000","₹ 5,80,000",3.8 / 5,N/A,https://collegedunia.com/college/45770-rajiv-gandhi-college-of-engineering-and-research-rgcer-nagpur,https://collegedunia.com/college/45770-rajiv-gandhi-college-of-engineering-and-research-rgcer-nagpur/reviews
"Priyadarshini Institute of Engineering and Technology - [PIET], Nagpur","₹ 1,36,000","₹ 5,50,000",N/A,3.7 / 5,N/A,https://collegedunia.com/college/14609-priyadarshini-institute-of-engineering-and-technology-piet-nagpur,https://collegedunia.com/college/14609-priyadarshini-institute-of-engineering-and-technology-piet-nagpur/reviews
"Dilkap Research Institute of Engineering and Management Studies - [DRIEMS], Karjat","₹ 2,66,000",N/A,N/A,3.5 / 5,N/A,https://collegedunia.com/college/17511-dilkap-research-institute-of-engineering-and-management-studies-driems-karjat,https://collegedunia.com/college/17511-dilkap-research-institute-of-engineering-and-management-studies-driems-karjat/reviews
"Chendhuran College of Engineering and Technology, Pudukkottai","₹ 50,000",N/A,N/A,3.8 / 5,#190 th / 314 in India 2024,https://collegedunia.com/college/13208-chendhuran-college-of-engineering-and-technology-pudukkottai,https://collegedunia.com/college/13208-chendhuran-college-of-engineering-and-technology-pudukkottai/reviews
"Balaji Institute of Technology Management and Research - [BITMR], Rajnandgaon",--,N/A,N/A,N/A,N/A,https://collegedunia.com/college/28432-balaji-institute-of-technology-management-and-research-bitmr-rajnandgaon,https://collegedunia.com/college/28432-balaji-institute-of-technology-management-and-research-bitmr-rajnandgaon/reviews
"Professional Institute of Engineering and Technology - [PIET], Raipur","₹ 70,000",N/A,N/A,N/A,N/A,https://collegedunia.com/college/14613-professional-institute-of-engineering-and-technology-piet-raipur,https://collegedunia.com/college/14613-professional-institute-of-engineering-and-technology-piet-raipur/reviews
"Techno College of Engineering Agartala - [TCEA], Agartala","₹ 78,000",N/A,N/A,3.9 / 5,N/A,https://collegedunia.com/college/57471-techno-college-of-engineering-agartala-tcea-agartala,https://collegedunia.com/college/57471-techno-college-of-engineering-agartala-tcea-agartala/reviews
"Vaishno College of Engineering - [VCOE], Kangra","₹ 2,44,000",N/A,N/A,2.9 / 5,N/A,https://collegedunia.com/college/45821-vaishno-college-of-engineering-vcoe-kangra,https://collegedunia.com/college/45821-vaishno-college-of-engineering-vcoe-kangra/reviews
"Visvodaya Engineering College, Nellore","₹ 45,000",N/A,N/A,3.7 / 5,N/A,https://collegedunia.com/college/24620-visvodaya-engineering-college-nellore,https://collegedunia.com/college/24620-visvodaya-engineering-college-nellore/reviews
"Vidyasagar Institute of Technical Study, Khorda",--,N/A,N/A,N/A,N/A,https://collegedunia.com/college/24600-vidyasagar-institute-of-technical-study-khorda,https://collegedunia.com/college/24600-vidyasagar-institute-of-technical-study-khorda/reviews
"Dr. B R Ambedkar Institute of Technology, Port Blair","₹ 12,083",N/A,N/A,4.1 / 5,#201 th / 300 in India 2021,https://collegedunia.com/college/56224-dr-b-r-ambedkar-institute-of-technology-port-blair,https://collegedunia.com/college/56224-dr-b-r-ambedkar-institute-of-technology-port-blair/reviews
"Shanmuganathan Engineering College - [SEC], Palayamkottai","₹ 3,48,000",N/A,N/A,2.3 / 5,#158 th / 173 in India 2024,https://collegedunia.com/college/15016-shanmuganathan-engineering-college-sec-palayamkottai,https://collegedunia.com/college/15016-shanmuganathan-engineering-college-sec-palayamkottai/reviews
